Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
58627,66,2,31,31,0,15.5,21.9203102168,6,6,6.0,0.0,560606.060606061,45454.5454545455,33.0,41.0121933088,62,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,20,30303.0303030303,15151.5151515152,0,31,17.0,16.3503312912,267.3333333333,0,0,1,22.6666666667,31,1844,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
48240,191,2,12,6,6,6.0,0.0,0,0,0.0,0.0,62827.2251308901,10471.2041884817,191.0,0.0,191,191,191,191.0,0.0,191,191,0,0.0,0.0,0,0,40,0,10471.2041884817,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,30,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,193,2,62,31,31,31.0,0.0,47,47,47.0,0.0,808290.1554,20725.3886,64.33333333,29.16047553,98,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,40,40,10362.6943,10362.6943,31,47,37.4,8.76356092,76.8,0,0,0,46.75,62,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,46871,4,160,40,40,40.0,0.0,109,109,109.0,0.0,8064.688187,128.0109236,9374.2,12955.46679,25954,3,25960,8653.333333,14982.81684,25954,3,3,3.0,0.0,3,3,80,40,85.34061573,42.67030787,40,109,59.71428571,33.66855252,1133.571429,0,0,0,69.66666667,160,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31598,1,71,71,71,71.0,0.0,153,153,153.0,0.0,7089.056269,63.29514526,31598.0,0.0,31598,31598,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,31.64757263,31.64757263,71,153,98.33333333,47.34272207,2241.333333,0,0,0,147.5,71,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,458,2,68,34,34,34.0,0.0,171,171,171.0,0.0,895196.5066,8733.624454,152.6666667,261.8288245,455,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,80,80,4366.812227,4366.812227,34,171,88.8,75.03799038,5630.7,0,0,0,111.0,68,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
80,98354778,8,394,394,0,49.25,139.3000359,5792,0,1932.5,2362.781391,121.8954508,0.142341839,7565752.154,27300000.0,98300000,1,98400000,14100000.0,37200000.0,98300000,1,4462,892.4,1785.114646,4084,48,264,200,0.081338194,0.061003645,0,5792,799.2666667,1709.090087,2920988.924,0,0,1,856.3571429,394,274,235,1,32,3045.0,3045,3045,98300000.0,98300000,98300000,DoS
80,83875151,7,371,347,0,53.0,129.6726648,4344,0,1932.5,2181.008184,142.6644227,0.154992269,6989595.917,24200000.0,83700000,0,83700000,14000000.0,34200000.0,83700000,0,83900000,16800000.0,37400000.0,83700000,62,184,200,0.083457376,0.071534894,0,4344,855.1428571,1665.813262,2774933.824,1,0,0,920.9230769,371,0,235,4,20,10009.0,10009,10009,83700000.0,83700000,83700000,DoS
49163,47,2,4,2,2,2.0,0.0,0,0,0.0,0.0,85106.38298,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,48,0,42553.19149,0.0,2,2,2.0,0.0,0.0,0,1,0,3.0,4,1024,-1,1,24,0.0,0,0,0.0,0,0,Normal Traffic
53,32599,2,88,44,44,44.0,0.0,108,108,108.0,0.0,9325.4394306574,122.7031504034,10866.3333333333,18778.6208847544,32550,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,64,80,61.3515752017,61.3515752017,44,108,69.6,35.0542436803,1228.8,0,0,0,87.0,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1252246,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9289.708252,6.388521105,178892.2857,472937.6511,1251414,4,639,319.5,382.5447686,590,49,1252150,313037.5,625584.3803,1251414,4,72,112,2.395695414,3.992825691,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,61978,4,168,42,42,42.0,0.0,142,142,142.0,0.0,11875.18152,129.07806,8854.0,15566.86597,38008,4,61688,20562.66667,35569.69118,61635,4,38351,12783.66667,22096.07228,38298,4,104,80,64.53902998,64.53902998,42,142,86.44444444,52.70462767,2777.777778,0,0,0,97.25,168,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,321727,1,56,56,56,56.0,0.0,72,72,72.0,0.0,397.852838,6.216450593,321727.0,0.0,321727,321727,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,3.108225297,3.108225297,56,72,61.33333333,9.237604307,85.33333333,0,0,0,92.0,56,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
6005,112,2,4,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,37.33333333,19.34769581,49,15,48,48.0,0.0,48,48,49,49.0,0.0,49,49,48,40,17857.14286,17857.14286,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
53,90467630,2,116,69,47,58.0,15.55634919,85,63,74.0,15.55634919,2.918170842,0.04421471,30200000.0,52200000.0,90400000,23177,90400000,90400000.0,0.0,90400000,90400000,90400000,90400000.0,0.0,90400000,90400000,52,64,0.022107355,0.022107355,47,85,66.6,13.66747965,186.8,0,0,0,83.25,116,-1,-1,1,20,30401.0,30401,30401,90400000.0,90400000,90400000,Normal Traffic
80,99512649,8,410,410,0,51.25,144.9568901,5792,0,1932.5,2181.008184,120.6379302,0.140685633,7654819.154,27600000.0,99400000,1,99400000,14200000.0,37600000.0,99400000,1,147416,29483.2,59786.13694,136096,45,264,200,0.08039179,0.060293843,0,5792,800.3333333,1620.216461,2625101.381,0,0,1,857.5,410,274,235,1,32,1001.0,1001,1001,99400000.0,99400000,99400000,DoS
443,233698,41,611,373,0,14.90243902,62.12922214,4344,0,1942.716216,931.5859731,617771.654,492.0880795,2049.982456,6786.966489,34193,0,233698,5842.45,11289.82084,36367,3,195471,2677.684932,8990.991615,46967,1,1324,2376,175.4400979,316.6479816,0,4344,1244.586207,1190.981182,1418436.175,0,1,0,1255.408696,611,65535,972,5,32,0.0,0,0,0.0,0,0,Normal Traffic
40749,62,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,296,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,253628,11,2090,1448,0,190.0,434.0078340307,421,0,79.8571428571,158.9784351953,10444.4304256628,70.9700821676,14919.2941176471,18430.6145542027,45940,49,253628,25362.8,28453.9060462512,82729,49,190523,31753.8333333333,20724.3877054707,48126,550,364,232,43.3706057691,27.5994763985,0,1448,139.4210526316,342.1895699088,117093.701754386,0,1,0,147.1666666667,2090,65535,1120,6,32,0.0,0,0,0.0,0,0,Normal Traffic
443,80430577,20,3950,1511,0,197.5,472.5264125,850,0,145.7647059,299.732491,79.91985436,0.460024053,2234182.694,4164967.086,10000000,47,80400000,4233188.263,5013469.463,10100000,86,80400000,5023727.0,5106299.693,10100000,508,648,552,0.24866165,0.211362403,0,1511,169.1578947,393.6577967,154966.4609,0,1,0,173.7297297,3950,29200,138,5,32,111223.0,481974,50582,9912334.25,10000000,9122586,Normal Traffic
1913,18,1,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,1,9.0,6,119,16425,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2052948,4,24,6,6,6.0,0.0,0,0,0.0,0.0,11.69050556,1.948417593,684316.0,1184511.448,2052072,319,2052948,684316.0,1184511.448,2052072,319,0,0.0,0.0,0,0,80,0,1.948417593,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,274,2,60,30,30,30.0,0.0,132,132,132.0,0.0,1182481.752,14598.54015,91.33333333,152.1326176,267,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,7299.270073,7299.270073,30,132,70.8,55.86770087,3121.2,0,0,0,88.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,2111464,5,30,6,6,6.0,0.0,0,0,0.0,0.0,14.20815131,2.368025219,527866.0,1054724.7,2109953,249,2111464,527866.0,1054724.7,2109953,249,0,0.0,0.0,0,0,100,0,2.368025219,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
53,46522,1,50,50,50,50.0,0.0,108,108,108.0,0.0,3396.242638,42.99041314,46522.0,0.0,46522,46522,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,21.49520657,21.49520657,50,108,69.33333333,33.48631561,1121.333333,0,0,0,104.0,50,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30848,2,92,46,46,46.0,0.0,142,142,142.0,0.0,12188.7966804979,129.6680497925,10282.6666666667,17804.9049515389,30842,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,64.8340248963,64.8340248963,46,142,84.4,52.5813655205,2764.8,0,0,0,105.5,92,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61580,1,55,55,55,55.0,0.0,118,118,118.0,0.0,2809.353686,32.4780773,61580.0,0.0,61580,61580,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.23903865,16.23903865,55,118,76.0,36.37306696,1323.0,0,0,0,114.0,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5508708,8,367,192,0,45.875,72.67626356,1460,0,664.375,692.2614984,1031.45783,2.904492306,367247.2,1308411.927,5091122,3,5508708,786958.2857,1900927.842,5091122,3,366685,52383.57143,91226.00939,250677,48,184,172,1.452246153,1.452246153,0,1460,334.2352941,561.2719405,315026.1912,0,1,0,355.125,367,8192,110,6,20,417583.0,417583,417583,5091122.0,5091122,5091122,Normal Traffic
443,5509628,7,617,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,141.7518569312,1.9965050272,550962.8,1701498.04863497,5393225,3,5509628,918271.333333333,2221372.99349314,5452590,3,96660,32220.0,39409.3599034544,76336,496,160,92,1.2705031991,0.7260018281,0,517,65.0833333333,148.7233296692,22118.6287878788,0,1,0,71.0,617,29200,30,6,20,116400.0,116400,116400,5393225.0,5393225,5393225,Normal Traffic
53,316,2,102,51,51,51.0,0.0,112,112,112.0,0.0,1031645.57,12658.22785,105.3333333,92.21894238,182,3,3,3.0,0.0,3,3,182,182.0,0.0,182,182,40,40,6329.113924,6329.113924,51,112,75.4,33.41107601,1116.3,0,0,0,94.25,102,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,227,2,68,34,34,34.0,0.0,102,102,102.0,0.0,1198237.885,17621.14537,75.66666667,47.05670338,130,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,40,40,8810.572687,8810.572687,34,102,61.2,37.24513391,1387.2,0,0,0,76.5,68,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,75675,1,58,58,58,58.0,0.0,74,74,74.0,0.0,1744.3012884044,26.4288074001,75675.0,0.0,75675,75675,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,13.2144037,13.2144037,58,74,63.3333333333,9.237604307,85.3333333333,0,0,0,95.0,58,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,100127901,9,316,310,0,35.11111111,103.1024302,5792,0,1656.428571,2118.227235,118.9578517,0.15979562,6675193.4,25800000.0,100000000,1,100000000,12500000.0,35300000.0,100000000,1,148675,24779.16667,54797.03514,136212,38,284,232,0.089885036,0.069910584,0,5792,700.6470588,1538.634498,2367396.118,0,0,1,744.4375,316,274,235,2,20,10.0,10,10,100000000.0,100000000,100000000,DoS
80,3857,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,518.5377236,3857.0,0.0,3857,3857,3857,3857.0,0.0,3857,3857,0,0.0,0.0,0,0,64,0,518.5377236,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,242,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,71394,2,74,37,37,37.0,0.0,101,101,101.0,0.0,3865.871082,56.02711712,23798.0,41214.14897,71388,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,28.01355856,28.01355856,37,101,62.6,35.05424368,1228.8,0,0,0,78.25,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
46740,100193571,7,11595,5792,0,1656.428571,2120.732252,354,0,135.0,181.3662435,126.5051228,0.149710204,7156683.643,26600000.0,99600000,4,100000000,16700000.0,40600000.0,99600000,46,100000000,14300000.0,37600000.0,99600000,4,232,228,0.069864762,0.079845442,0,5792,792.1875,1560.478568,2435093.363,0,0,1,845.0,11595,235,229,4,32,6958.0,6958,6958,99600000.0,99600000,99600000,Normal Traffic
443,188482,7,499,193,0,71.28571429,91.24456931,2267,0,454.4444444,814.8716327,24347.15251,84.88874269,12565.46667,16465.23434,35015,1,153601,25600.16667,26787.59103,69047,103,153729,19216.125,27311.90773,68862,1,232,296,37.13882493,47.74991776,0,2267,269.9411765,613.2683416,376098.0588,0,1,0,286.8125,499,29200,118,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31451,4,116,29,29,29.0,0.0,83,83,83.0,0.0,14244.38015,254.3639312,4493.0,11766.64525,31177,2,31266,10422.0,18047.1034,31261,2,271,90.33333333,114.5265617,220,3,80,80,127.1819656,127.1819656,29,83,53.0,28.46049894,810.0,0,0,0,59.625,116,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,452695,3,26,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,25697.21336,19.88093529,56586.875,159708.4609,451845,2,519,259.5,364.1599923,517,2,452614,90522.8,201985.3274,451845,49,72,132,6.626978429,13.25395686,0,5755,1163.3,2131.87096,4544873.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,115603411,16,449,449,0,28.0625,112.25,913,0,65.21428571,244.0095139,11.78165928,0.259507914,3986324.517,4971770.634,10200000,28,116000000,7706894.067,4392826.34,10200000,119,113000000,8667260.077,3837737.824,10200000,428,520,456,0.138404221,0.121103693,0,913,43.93548387,180.3080578,32510.9957,0,1,0,45.4,449,29200,939,1,32,42498.45455,79082,38709,10200000.0,10200000,10200000,Normal Traffic
53,37646,1,58,58,58,58.0,0.0,139,139,139.0,0.0,5232.959677,53.12649418,37646.0,0.0,37646,37646,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,26.56324709,26.56324709,58,139,85.0,46.7653718,2187.0,0,0,0,127.5,58,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,144,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13888.88889,144.0,0.0,144,144,144,144.0,0.0,144,144,0,0.0,0.0,0,0,64,0,13888.88889,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,339,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,152,2,62,31,31,31.0,0.0,59,59,59.0,0.0,1184210.526,26315.78947,50.66666667,48.05552344,100,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,13157.89474,13157.89474,31,59,42.2,15.33623161,235.2,0,0,0,52.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5518357,3,12,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.1745602903,0.7248534301,1839452.33333333,3165962.72932284,5495167,75,5518357,2759178.5,3869272.04319682,5495167,23190,0,0.0,0.0,0,0,72,32,0.5436400726,0.1812133575,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48537,4,172,43,43,43.0,0.0,97,97,97.0,0.0,7540.6391,123.6170344,9707.4,15020.63861,34200,3,34206,11402.0,19743.64716,34200,3,48,48.0,0.0,48,48,80,64,82.41135628,41.20567814,43,97,58.42857143,26.34930197,694.2857143,0,0,0,68.16666667,172,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,15961669,10,1772,443,0,177.2,228.7642163,8688,0,2326.4,3777.823289,839.7618069,0.939751351,1140119.214,2905520.728,10100000,49,11000000,1218123.444,3347678.559,10100000,49,16000000,3990398.5,4644269.223,10100000,190,328,168,0.6265009,0.31325045,0,8688,837.75,2216.668296,4913618.333,0,1,0,893.6,1772,29200,235,4,32,825580.0,825580,825580,10100000.0,10100000,10100000,DoS
55478,43,2,31,31,0,15.5,21.92031022,6,6,6.0,0.0,860465.1163,69767.44186,21.5,26.1629509,40,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,20,46511.62791,23255.81395,0,31,17.0,16.35033129,267.3333333,0,0,1,22.66666667,31,972,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,100910244,6,295,295,0,49.16666667,120.4332457,5792,0,1932.5,2181.008184,117.8274824,0.11891756,9173658.545,30400000.0,101000000,0,101000000,20200000.0,45100000.0,101000000,0,158024,31604.8,64517.33945,146706,47,200,200,0.05945878,0.05945878,0,5792,914.6153846,1717.642985,2950297.423,0,0,1,990.8333333,295,251,235,1,32,1.0,1,1,101000000.0,101000000,101000000,DoS
53,80099,1,44,44,44,44.0,0.0,176,176,176.0,0.0,2746.6010811621,24.9691007378,80099.0,0.0,80099,80099,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,12.4845503689,12.4845503689,44,176,88.0,76.210235533,5808.0,0,0,0,132.0,44,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,81933370,2,108,63,45,54.0,12.7279220614,136,79,107.5,40.3050865276,3.9422276906,0.0488201572,27311123.3333333,46976752.4008407,81554897,31028,81585925,81585925.0,0.0,81585925,81585925,81902342,81902342.0,0.0,81902342,81902342,64,64,0.0244100786,0.0244100786,45,136,77.2,35.0028570262,1225.2,0,0,0,96.5,108,-1,-1,1,32,31028.0,31028,31028,81554897.0,81554897,81554897,Normal Traffic
443,77,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.025974026,77.0,0.0,77,77,77,77.0,0.0,77,77,0,0.0,0.0,0,0,64,0,25974.025974026,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,208,2,64,32,32,32.0,0.0,48,48,48.0,0.0,769230.7692,19230.76923,69.33333333,114.8970554,202,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,64,80,9615.384615,9615.384615,32,48,38.4,8.76356092,76.8,0,0,0,48.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31183,1,52,52,52,52.0,0.0,80,80,80.0,0.0,4233.075714,64.13751082,31183.0,0.0,31183,31183,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,32.06875541,32.06875541,52,80,61.33333333,16.16580754,261.3333333,0,0,0,92.0,52,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
58614,3,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,0,1,37.0,37,972,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
64303,72,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,94292096,2,109,63,46,54.5,12.02081528,168,62,115.0,74.95331881,3.595211204,0.042421371,31400000.0,54400000.0,94200000,23441,94200000,94200000.0,0.0,94200000,94200000,94300000,94300000.0,0.0,94300000,94300000,40,40,0.021210686,0.021210686,46,168,77.0,51.53639491,2656.0,0,0,0,96.25,109,-1,-1,1,20,23441.0,23441,23441,94200000.0,94200000,94200000,Normal Traffic
443,60212293,8,917,469,0,114.625,171.0847221,1460,0,670.8333333,668.7509003,82.07626306,0.23251066,4631714.846,16600000.0,60000000,15,60200000,8601756.143,22700000.0,60000000,239,161703,32340.6,29431.15195,55885,48,172,132,0.132863234,0.099647426,0,1460,329.4666667,508.3600899,258429.981,0,1,0,353.0,917,8192,510,7,20,0.0,0,0,0.0,0,0,Normal Traffic
80,8007620,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.249762102,8007620.0,0.0,8007620,8007620,8007620,8007620.0,0.0,8007620,8007620,0,0.0,0.0,0,0,64,0,0.249762102,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,65535,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,202,2,94,47,47,47.0,0.0,175,175,175.0,0.0,2198019.8019802,19801.9801980198,67.3333333333,109.696551146,194,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,9900.9900990099,9900.9900990099,47,175,98.2,70.1084873607,4915.2,0,0,0,122.75,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,244,2,68,34,34,34.0,0.0,168,168,168.0,0.0,1655737.705,16393.44262,81.33333333,139.1450083,242,0,0,0.0,0.0,0,0,2,2.0,0.0,2,2,64,64,8196.721311,8196.721311,34,168,87.6,73.39482271,5386.8,0,0,0,109.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,873398,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13312.37305,8.014673723,145566.3333,345396.7914,850382,18,22358,11179.0,15265.02119,21973,385,873380,291126.6667,484452.3247,850382,583,72,92,3.434860167,4.579813556,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,69107,1,43,43,43,43.0,0.0,139,139,139.0,0.0,2633.597175,28.9406283,69107.0,0.0,69107,69107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,14.47031415,14.47031415,43,139,75.0,55.42562584,3072.0,0,0,0,112.5,43,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,29900,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,388862.8763,234.1137124,4983.333333,9043.443673,22642,46,7022,3511.0,4678.218464,6819,203,29802,9934.0,11515.73046,22642,190,72,92,100.3344482,133.7792642,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,340,2,74,37,37,37.0,0.0,77,77,77.0,0.0,670588.2353,11764.70588,113.3333333,190.2375708,333,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,5882.352941,5882.352941,37,77,53.0,21.9089023,480.0,0,0,0,66.25,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,231,2,66,33,33,33.0,0.0,49,49,49.0,0.0,709956.71,17316.01732,77.0,130.7707918,228,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,40,40,8658.008658,8658.008658,33,49,39.4,8.76356092,76.8,0,0,0,49.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,450734,18,1787,1291,0,99.2777777778,305.5401784604,1448,0,813.75,688.1193243511,25629.3068639153,66.5581030053,15542.5517241379,32748.2110739178,100709,0,450734,26513.7647058824,39695.6183909657,100789,0,341387,31035.1818181818,53145.6502863935,122149,1,588,392,39.9348618032,26.6232412021,0,1448,372.6451612903,594.8249909784,353816.769892473,0,1,0,385.0666666667,1787,65535,19,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30300755,2,98,58,40,49.0,12.7279220614,139,125,132.0,9.8994949366,11.9468970328,0.132009912,10100251.6666667,17416856.1769535,30211490,23452,30234942,30234942.0,0.0,30234942,30234942,30277303,30277303.0,0.0,30277303,30277303,64,60,0.066004956,0.066004956,40,139,84.0,44.7045858945,1998.5,0,0,0,105.0,98,-1,-1,1,32,23452.0,23452,23452,30211490.0,30211490,30211490,Normal Traffic
80,5613201,4,24,6,6,6.0,0.0,0,0,0.0,0.0,4.275635239,0.712605873,1871067.0,3240286.876,5612628,241,5613201,1871067.0,3240286.876,5612628,241,0,0.0,0.0,0,0,80,0,0.712605873,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,573.0,573,573,5612628.0,5612628,5612628,DDoS
53,319,2,62,31,31,31.0,0.0,31,31,31.0,0.0,388714.7335,12539.18495,106.3333333,91.27065976,162,1,1,1.0,0.0,1,1,156,156.0,0.0,156,156,64,64,6269.592476,6269.592476,31,31,31.0,0.0,0.0,0,0,0,38.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,63771,2,76,38,38,38.0,0.0,114,114,114.0,0.0,4767.057126,62.72443587,21257.0,36813.87392,63766,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,64,31.36221794,31.36221794,38,114,68.4,41.62691437,1732.8,0,0,0,85.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
65274,81524479,7,11613,5755,0,1659.0,2269.616928,20,0,6.888888889,5.30199124,143.2085202,0.196260071,5434965.267,19600000.0,76300000,1,81500000,13600000.0,33100000.0,81100000,5,81100000,10100000.0,26800000.0,76300000,1,152,192,0.085863781,0.11039629,0,5755,687.1176471,1623.025719,2634212.485,0,0,1,730.0625,11613,229,256,5,20,4841371.0,4841371,4841371,76300000.0,76300000,76300000,Normal Traffic
443,115704713,25,14466,5472,0,578.64,1535.4984500155,1418,0,228.4782608696,490.8711059818,170.4424952854,0.4148491341,2461802.40425532,4277931.16020476,10019642,3,115704713,4821029.70833334,5006521.54110942,10055996,3,110673056,5030593.45454545,5134776.08593729,10056039,3,808,744,0.2160672573,0.1987818768,0,5472,402.4693877551,1150.3739446741,1323360.21258503,0,1,0,410.8541666667,14466,29200,584,7,32,53491.0909090909,225235,36176,10007708.7272727,10019642,9960007,Normal Traffic
443,111600,8,512,192,0,64.0,77.03246069,2696,0,1033.0,1296.790397,41612.90323,107.5268817,10145.45455,15096.3564,36902,30,111600,15942.85714,21009.99457,50523,48,50696,16898.66667,18754.29818,37105,50,172,92,71.68458781,35.84229391,0,2696,357.2307692,802.5313238,644056.5256,0,1,0,387.0,512,8192,343,7,20,0.0,0,0,0.0,0,0,Normal Traffic
